time,x-axis,y-axis,z-axis
0.082,-0.039730519,-0.065515518,-0.060563326
0.133,0.017284811,0.015427589,-0.056302786
0.192,0.006213963,-0.01685524,-0.013546705
0.252,-0.153006196,-0.147948265,-0.058842659
0.315,0.259333372,0.105978966,0.156232119
0.379,0.050383523,-0.158314705,-0.318416119
0.434,0.153841183,-0.513437271,0.116965532
0.5,1.059045076,0.066579819,1.638674974
0.557,-0.71696043,-0.637508392,0.688735723
0.62,2.328046799,-1.074528694,-2.75266552
0.68,0.30518955,0.743258476,-1.946092963
0.744,-1.659715176,2.176247597,8.651449203
0.807,-1.152053833,-1.519442558,-0.336379051
0.863,0.699333906,0.975718498,-1.269831538
0.927,-1.776190519,-0.378016472,-0.239506066
0.984,-0.397506714,-0.637727737,1.346334696
1.046,0.337325335,-0.282898903,-0.884459019
1.11,0.005791426,0.327813148,0.136351764
1.167,-1.127156258,-0.078338623,-0.164819092
1.225,-0.865449429,0.489336967,-0.504930019
1.285,-0.128275394,-0.320830345,0.173540846
1.349,-0.325506449,-1.072755814,0.315232486
1.407,-0.635360479,-0.066876411,0.369813502
1.467,-0.511685967,-0.16953373,0.594477892
1.53,-0.68095839,0.037975311,0.624935329
1.591,-0.458788276,-0.026474953,1.623146057
1.652,-0.451602101,-0.433164597,0.664937735
1.716,-0.330974698,0.065749168,0.036265373
1.772,-0.325509191,1.910334587,0.174022794
1.836,-0.751038313,1.234839439,0.117366791
1.898,1.27445972,-0.152322769,-1.473241568
1.951,2.553651571,-1.470761299,-1.853416562
2.012,2.59044838,1.055879593,-1.216666937
2.071,-0.387533069,0.057170868,0.686345339
2.144,0.22268939,-1.40026474,-0.513632834
2.199,0.024975777,-1.995928764,0.783801973
2.253,0.108983874,-0.345862389,0.824104726
2.317,0.287615776,0.174934387,0.891432703
2.379,-0.179876924,-0.111845016,1.056939721
2.436,-0.448602915,0.77093792,1.004659653
2.498,-1.476463914,2.26458168,0.345487475
2.556,-0.213536263,-1.049113274,-2.069856405
2.624,0.695916176,0.266691208,-3.433353186
2.676,1.466721058,2.128097534,0.012437165
2.738,-0.140699506,-0.873931885,-1.344201684
2.801,0.010090828,-2.121944427,-0.284098864
2.863,-0.700197816,-1.410468102,0.900628924
2.919,-0.481580138,0.089101791,0.340582013
2.979,-0.870981574,-0.917451859,0.628368616
3.041,-0.206665933,0.281288147,0.554477334
3.107,-0.522175789,2.96066761,0.919347644
3.161,-0.440482199,1.356193542,0.300678372
3.226,1.975601912,-1.901493073,-2.796185732
3.292,4.686907291,-0.044769287,-3.353438616
3.345,-2.343743324,1.143868446,0.534278572
3.406,0.209574103,-1.914896011,0.179577231
3.469,0.869073868,-1.736409187,-0.654979646
3.525,-0.805207372,-1.498140335,1.143776417
3.587,0.149632215,-0.401424408,0.640694737
3.65,0.326625347,0.895260811,1.113728762
3.706,-0.274088025,0.838864326,1.027643442
3.766,-1.775700808,1.367185593,0.162771791
3.828,0.038303375,-1.153876305,-2.812932253
3.89,0.865324259,1.783918381,-3.700964689
3.954,1.594723105,1.111489296,0.669398129
4.014,-0.270656347,-1.984624863,-0.596493602
4.072,0.755604267,-2.350850105,-0.303385258
4.134,-0.426083922,-0.570409775,0.517475843
4.195,-0.895850062,-0.419570923,1.406336427
4.257,-0.149147987,-0.142279625,0.505510092
4.312,-0.39790678,1.517443657,1.512520313
4.376,-1.647178411,2.557535172,2.036305904
4.443,1.876255989,-1.350317001,-2.314316034
4.494,5.279209137,-0.302794456,-4.960127831
4.559,0.521838307,3.223571777,-0.850971699
4.615,-0.923467278,-1.334056854,1.185773373
4.683,1.33649528,-2.174414635,-0.611122727
4.735,-0.068384767,-1.618724823,0.902681053
4.802,-0.003163457,-0.981667519,1.397624493
4.86,0.483638525,-0.424965858,0.769758105
4.918,0.10010016,1.36730957,0.99166739
4.983,-1.166997671,3.704492569,1.163632154
5.037,-0.722270012,0.437018394,-0.774210572
5.1,1.019136906,-1.744953156,-2.893501043
5.163,1.106235266,2.142301559,-2.034442663
5.218,0.484084845,0.163047791,-0.717887819
5.291,0.718511581,-1.731498718,-0.731667101
5.363,-0.535298944,-1.196592331,0.959636569
